,a_mean,a_std,a_range,a_median,a_skew,a_kurtosis,b_dominant_freq,b_total_power,b_band_power_low,b_band_power_mid,b_band_power_high,b_spectral_entropy,b_spectral_flatness,c_avg_time_between_peaks,c_std_time_between_peaks,c_avg_time_between_troughs,c_std_time_between_troughs,c_mean_peak_to_trough_time,c_mean_trough_to_peak_time,c_oscillation_rate,d_slope_magnitude,d_poly_mag_c0,d_poly_mag_c1,d_poly_mag_c2,d_poly_mag_c3,d_poly_peak_c0,d_poly_peak_c1,d_poly_peak_c2,d_poly_peak_c3,d_poly_trough_c0,d_poly_trough_c1,d_poly_trough_c2,d_poly_trough_c3,d_mean_magnitude,d_std_magnitude,d_initial_magnitude,d_final_magnitude,d_mean_peak_to_trough_magnitude,d_mean_trough_to_peak_magnitude,d_initial_peak_to_trough_magnitude,d_final_peak_to_trough_magnitude,d_initial_trough_to_peak_magnitude,d_final_trough_to_peak_magnitude,e_autocorr_lag1,e_autocorr_lagk,e_hurst_exponent,f_early_mean,f_late_mean,f_early_std,f_late_std,f_early_autocorr,f_late_autocorr,f_delta_mean,g_asymmetry_index,g_sharpness_index
Mov. 2 - Cell 2,0.5812243353706366,0.08149466405476433,0.3583779685587521,0.5867904911179251,0.34768206083848946,0.04864087262666272,1.3902439024390245,0.0066413802693989004,8.228910905750676e-33,7.764753326204234e-05,0.0006033704102272709,0.7725680769565422,0.22775041602205476,2.8461538461538463,0.8634593969478326,2.8461538461538463,0.9483713850721502,1.5714285714285714,1.2307692307692308,0.6829268292682927,-0.005508783318286974,0.30235655139513784,-0.017241188881837382,0.0007009887802723459,-1.1414379714000991e-05,0.7601235916137302,-0.010727593340814594,0.000405289734756504,-6.480484390455915e-06,0.4304633105120435,0.01159720741278276,-0.0005519798056332882,8.72355312369526e-06,0.15176593217792023,0.08423754052394741,0.26483906481543007,0.03662667917660204,0.1544357890116725,0.14889070174157154,0.22201402454740304,0.06818197200567451,0.2129982265962395,0.06142012354230183,-0.5692831098297975,0.29455777013501844,0.34642090921618024,0.5719144244985052,0.5700549161710777,0.10586882561676227,0.033601097375081976,-0.6502141677035103,0.03950745399782288,-0.0018595083274274282,0.7832167832167832,0.3583779685587521
Mov. 2 - Cell 22,0.5887257493925052,0.09519597062109779,0.425069789463987,0.5969457602498924,0.2145405430347848,0.044147927565556966,1.3902439024390245,0.009062272822492915,2.933004555402335e-35,0.0001810486283128142,0.0002825413088761515,0.7904947812255232,0.2176759352334968,2.8333333333333335,0.7993052538854533,2.8461538461538463,1.0986812966989001,1.5384615384615385,1.3076923076923077,0.6585365853658537,-0.004329950096531128,0.20419686532556106,0.007106435217014286,-0.0002564914134018029,-8.845079282036512e-07,0.7094171929824413,0.0004362500495994983,-6.330758197142691e-05,-2.1938010872378393e-07,0.5251560583546827,-0.01146849366590499,0.0004732354433786289,-3.935690521871913e-06,0.19644660840262018,0.10146486204313791,0.30257383686012046,0.09257914293039342,0.19566495322181854,0.19722826358342183,0.22128526876352853,0.10499734696486356,0.2020927198287775,0.12193249507421004,-0.4267314801291969,0.1778257893250361,0.35596712809246717,0.5845826879280831,0.5855990539055319,0.10129689716808424,0.05612657893020188,-0.5413560641443316,-0.5394591941741923,0.0010163659774488076,0.85,0.3928927223996865
Mov. 2 - Cell 23,0.5912040114957251,0.09893137557325381,0.5385347104835236,0.5850917278864344,-0.09257408187080209,1.249350580213319,0.9512195121951221,0.0097874170728162,7.046543444354109e-33,6.528290155486001e-05,0.00036793363204888185,0.8152040426736331,0.21531368408824952,2.6923076923076925,0.7216024245882199,2.642857142857143,0.7178482586514923,1.0,1.6428571428571428,0.7073170731707317,-0.002395507783475828,-0.034762500370338414,0.04791229546742991,-0.002518601069229492,3.537644698886901e-05,0.5248632998950233,0.03292016006542687,-0.001722174944702735,2.4512449905849163e-05,0.5124840136170489,-0.007065153919459382,0.00044689159058120643,-6.500259002797098e-06,0.15162968077575337,0.12801298003300832,0.13491629906240385,0.07451565147902246,0.1486660196545984,0.15459334189690838,0.0688696499207661,0.10669200440196731,0.10725546193162387,0.10048254531405439,-0.48512777089741704,0.13515204973911846,0.38583682940956326,0.5866149913981673,0.600501755716523,0.07592322346239234,0.08054543778973831,-0.5184679230236757,-0.18529303949124235,0.013886764318355671,1.6428571428571428,0.5385347104835236
Mov. 2 - Cell 3,0.5908831888720718,0.04997239752125985,0.19947452966949408,0.5834095668862389,0.13877123623203996,-0.5569729821379044,1.342105263157895,0.002497240514022817,1.7946892888971363e-33,1.308159659160933e-05,0.00013334161962188403,0.7405960108637843,0.1783682073792583,2.75,0.924211375534118,2.8333333333333335,0.8975274678557508,1.4615384615384615,1.3333333333333333,0.6842105263157895,0.00019479719257630668,0.07507791101387185,0.004842158599621649,-0.0002833002788991065,4.7964766402820955e-06,0.6953100444455081,-0.01107165354300475,0.0006354738399237706,-1.0195345072756707e-05,0.5787809951879193,-0.007599239501926896,0.00045138151325739133,-7.310511608361484e-06,0.09879060604987487,0.045261674095811354,0.1031181890664334,0.10762608804201512,0.09960722928737448,0.09790593087591692,0.0788882320726813,0.10142772695059014,0.06311058565814505,0.10818957541396283,-0.4879249124653337,0.23256351320531796,0.31924884852921526,0.5854381214252505,0.5803667350777211,0.054535680750775306,0.047937642898744956,-0.3765748107152464,-0.5358684838838038,-0.005071386347529461,0.9122807017543859,0.1808794463952193
Mov. 2 - Cell 34,0.5872388025814224,0.09564855684179362,0.6062760170622652,0.5850895854623673,1.5342963684871618,6.640497466045012,1.3902439024390245,0.009148646425917829,6.821068719157555e-33,6.919278430183287e-05,0.00059656703813597,0.8488589524906159,0.2596144808597252,2.466666666666667,0.498887651569859,2.466666666666667,0.618241233033047,1.2,1.25,0.7804878048780488,-0.0045729865460763675,0.43928376251253076,-0.04865433817795901,0.002061151063811898,-2.723727951299681e-05,0.7809811124078213,-0.021211938045144912,0.0009178147601461905,-1.2091443104382222e-05,0.4079021387781041,0.014567846207167664,-0.0004703002228685859,4.893701124888142e-06,0.12515543804935472,0.13930522412976837,0.3296690740371768,0.07451493733766679,0.12419032438442802,0.1260602321102235,0.283379859642658,0.062095305020485214,0.2805575730048855,0.07169193655853856,-0.483245170544043,0.05179671036719493,0.4106868584933478,0.5832280331904336,0.5971147975087894,0.17020102378843027,0.03615086974964136,-0.5217813761425597,-0.7236404538485919,0.013886764318355782,1.0416666666666667,0.6062760170622652
Mov. 2 - Cell 36,0.5818278232015225,0.0906512630983677,0.4758730913679592,0.5833970704493305,0.055312439127942314,0.8953310012348386,0.9512195121951221,0.008217651501329483,8.084093805827685e-34,3.9185738047395265e-05,0.0006891875136271312,0.8092436223813474,0.17456576530190698,2.75,0.7216878364870323,2.9166666666666665,0.9537935951882998,1.4615384615384615,1.5,0.6341463414634146,-0.007401048125865876,0.34470901948149046,-0.010664749507985986,-2.7922869142792806e-05,3.241587181436567e-06,0.8203000558317455,-0.023959675085996644,0.001095657458108541,-1.6510710464694264e-05,0.4064502016675086,0.0005992206387353633,0.00036516935312105723,-7.568186457498325e-06,0.1576316787392263,0.11339511829740244,0.28450891712603815,0.08467574054673233,0.16348854536492322,0.15128673989472127,0.2737825139632489,0.07056287907515835,0.24668656264483677,0.06491830579961337,-0.28500792041184503,0.32689185340613597,0.36315475960545335,0.5713735723421622,0.5874618916319059,0.13382821176169366,0.03817121646448034,-0.18174735702943143,-0.13730007580404485,0.016088319289743636,1.0263157894736843,0.3945852374127229
Mov. 2 - Cell 4,0.5852649521353349,0.05500300851043038,0.2755453248824369,0.5952428016971409,0.06825171858307097,0.26859049238623234,1.024390243902439,0.0030253309451984778,2.2455816127299127e-33,9.214574010780269e-05,0.00026844598267710773,0.8387307742922666,0.29848171932651496,2.642857142857143,0.47915742374995485,2.6923076923076925,0.6056929133855238,1.2857142857142858,1.3571428571428572,0.7073170731707317,0.0002026144606922245,-0.014605322639444168,0.015433876514939384,-0.000419163598791447,1.2897323033933453e-06,0.6311039520275413,-0.0025763999089302605,0.0003365920154579347,-7.695893738534167e-06,0.6441538649359982,-0.017952255835593515,0.0007689513303656872,-9.455366798753997e-06,0.09557148319213356,0.05545952919867557,0.03662667917660197,0.0490234013594519,0.09708082436699352,0.09406214201727357,0.05296781296308595,0.07832474470073358,0.04620596449971326,0.061983610914249566,-0.42280158810758534,0.22930543386450702,0.39482226750516686,0.5879738145990153,0.579859596442968,0.04950514770619559,0.038714535112458835,-0.15896386469374127,-0.4125550534805239,-0.008114218156047293,1.0555555555555556,0.21976007505961226
Mov. 2 - Cell 5,0.5891744761530885,0.037437041124963676,0.15552251465757172,0.5969332638129842,-0.46438519056492344,-0.19471350499759987,0.6923076923076923,0.0014015320481922222,9.927212862587726e-33,8.456185426607993e-06,0.00013193812146142854,0.8530972090521401,0.28831326597726226,3.1818181818181817,0.9359663764533637,3.2,0.9797958971132713,1.5454545454545454,1.6363636363636365,0.5897435897435898,0.00029331244799944315,0.07140378865459607,-0.002718220857266008,0.0003177285074816757,-6.7951452887165e-06,0.5897711727785324,0.004073312878137748,-9.568907330940847e-05,1.3551733213166645e-07,0.5017850340169598,0.009710412434747925,-0.0005626415224155075,9.244497304030585e-06,0.07991275456713166,0.0395240343147987,0.07325335835320405,0.06480104777398817,0.07991275456713168,0.07991275456713168,0.051840838219190576,0.08283264367631533,0.06367407303009276,0.08283264367631533,-0.28607794429074096,0.20471239820945566,0.34554619170121925,0.587804768387431,0.5835786130978231,0.027343714613728278,0.038766170251972897,-0.29183611068643944,-0.5115157162144174,-0.004226155289607902,1.0588235294117647,0.1453797419625127
Mov. 2 - Cell C1,0.5892694126647123,0.04775009469825355,0.21180663046317355,0.5800853853275556,0.11789078042274286,-0.36424952834421154,1.3170731707317076,0.002280071543692182,2.4243115778247423e-32,8.421738571985492e-05,0.00012531978350291723,0.823785019717899,0.2262434366342893,3.0,1.0,3.0,0.816496580927726,1.3333333333333333,1.6923076923076923,0.6341463414634146,-0.002148664879950158,0.02199364120893422,0.022097394514206194,-0.0012159577895937406,1.7159746713837796e-05,0.5977221302416093,0.011159388988116109,-0.0005455608322626352,6.628611054239149e-06,0.5450782673526192,-0.004666541036960341,0.00033735117935745505,-5.454799998140025e-06,0.09561556460908978,0.04858149830096953,0.07228321515806724,0.04034412008822349,0.09595736895983725,0.09530005290070753,0.09021393519727765,0.059955845131109964,0.10198097022300952,0.04482680009802612,-0.4582479742828645,0.09261437944930834,0.43283034162086637,0.5868094053422594,0.5765552748198359,0.05350245727136906,0.022508525179921718,-0.46515301085883537,-0.12215405209437061,-0.010254130522423521,1.2692307692307694,0.2000395954374417
Mov. 2 - Cell C2,0.5907454170581837,0.05263636482339766,0.22861668049993333,0.5868094053422596,0.17358743595678633,-0.436085310361924,0.8048780487804879,0.0027705869018218154,1.4371722321471442e-33,3.552591947853065e-05,0.00015458984631671545,0.8246488505922477,0.2775110104224868,2.8461538461538463,0.8634593969478326,2.8333333333333335,0.9860132971832694,1.1538461538461537,1.6923076923076923,0.6585365853658537,-0.00016053522867938904,-0.010537082949950496,0.02449933783096508,-0.00124988515639815,1.8025060708121023e-05,0.5929724888812571,0.012377737963179656,-0.0006470355649962728,9.357300018660376e-06,0.5944571103255194,-0.010694250816322769,0.0005417971640030068,-7.942968415846874e-06,0.10305853753305817,0.04885997710936963,0.07900723517277104,0.10142063522178417,0.10215338099261725,0.10396369407349909,0.07620556016664441,0.06836087014948984,0.08629159018870029,0.08236924518012305,-0.36282817072519585,0.1643325550165913,0.3933942720527052,0.5876499078440975,0.5861370033407891,0.04416438771114502,0.041634662810728355,-0.26269467584208606,-0.347509128847157,-0.001512904503308432,1.4666666666666668,0.2067636154521456
Mov. 2 - Cell C3,0.5909504176683881,0.05461748738978204,0.23029768550360935,0.5935334253569634,0.09300143276575626,-0.5289219142254007,0.878048780487805,0.002983069928773001,6.599260249655253e-33,4.766091846395384e-05,0.0003399049463448134,0.8002003550003974,0.2391892507105265,3.0,1.4142135623730951,2.923076923076923,1.2064913185660093,1.4615384615384615,1.4615384615384615,0.6585365853658537,-0.002028379119120402,0.0019327470666850005,0.03945484601018177,-0.0024400825522927242,3.9332223267661976e-05,0.5701842791872657,0.024710298174959545,-0.0014780019979363471,2.3449461220089934e-05,0.5786923359509394,-0.016036522090877428,0.0009859228690108491,-1.5612617261542104e-05,0.11004117370217383,0.05749209288090151,0.07116254515561653,0.116549680254868,0.11133425447423227,0.10874809293011536,0.13504073529530383,0.09469661520708024,0.11711001525609334,0.09245527520217893,-0.2663692076830156,0.30349772126177715,0.39844725365135086,0.5979040383665211,0.5824387923327019,0.06232970705310579,0.041067471744818645,-0.45287888045154323,-0.5890959051001942,-0.015465246033819158,1.0,0.18154854039700574
Mov. 2 - Cell C4,0.5888594114443035,0.07015812170056204,0.3109859256800564,0.5884904103459355,0.08921544521916944,-0.3846709727061084,1.3902439024390245,0.004922162040550875,1.9447653330164607e-32,0.0001037158779535407,0.0003517625783958025,0.8550672863033141,0.281035953742105,2.8461538461538463,0.8634593969478327,2.9166666666666665,0.759202798262025,1.2307692307692308,1.6153846153846154,0.6585365853658537,0.000998618868121632,-0.03684724707210008,0.0259940985148666,-0.0009708636162892247,1.0076913604598473e-05,0.5999015953115583,0.01065497897109333,-0.0003953416051727388,3.5040739397159936e-06,0.6328727003765043,-0.01574392935192875,0.0006439239950309718,-8.270263067456835e-06,0.13881222088047424,0.06752113807120881,0.0689212051507152,0.10982566024016409,0.13810102645584207,0.1395234153051064,0.08629159018870032,0.10926532523893877,0.08292958018134837,0.11038599524138944,-0.43466679585511,0.16707235191998177,0.4450700258891279,0.591180018351817,0.5844559983371131,0.04697318761623566,0.05003186011113683,0.2144920854464421,-0.3867244649146575,-0.0067240200147038465,1.3125,0.3109859256800564
Mov. 2 - Cell C5,0.5900484149834888,0.05844483627224386,0.23534070051463735,0.5884904103459355,0.19357351822418362,-0.7897187472103249,1.2439024390243905,0.0034157988868893934,1.8771229154574943e-33,9.178870900757267e-05,0.000656527273919948,0.8632757190829737,0.2879694897594882,3.0,0.816496580927726,2.923076923076923,1.0714144828603167,1.3076923076923077,1.6153846153846154,0.6585365853658537,-0.0006269238076703924,0.13655696011229446,0.006353306993547616,-0.0007425413987751884,1.574161761435276e-05,0.6524114301931279,0.006297087804858986,-0.0005902869442069996,1.1676793901715528e-05,0.5136717104782338,0.0005839422640425081,0.00010376131298837217,-3.094749549877145e-06,0.1160539992922456,0.05246136421305303,0.1384027453026557,0.1563334653418662,0.11534280486761345,0.11676519371687773,0.15465246033819022,0.14680777032103565,0.15969547534921816,0.13952341530510637,-0.28311293524393566,0.16345707237756557,0.3504013105370682,0.5923567218543903,0.5911800183518171,0.06351463356592062,0.06045638152076216,-0.11020446760669955,-0.8028018307768432,-0.001176703502573151,1.2352941176470589,0.18322954540068198
Mov. 2 - P,0.5895931176142216,0.019616553221646644,0.08975685629262087,0.5867842428994711,0.22538042533456262,-0.2929006949313866,0.8048780487804879,0.0003848091602976954,8.872338780092064e-34,2.1586376399449896e-06,3.274009149490096e-05,0.7186397896315913,0.2317106894826424,2.8333333333333335,1.0671873729054748,2.923076923076923,0.9166442529086911,1.5384615384615385,1.3846153846153846,0.6585365853658537,-0.00036540639302801614,0.04626819283468325,0.0007938945770688576,-0.00014293886141171055,3.3017370622137035e-06,0.6165219362015417,-0.00020132775685060194,-4.168216460902415e-05,1.165902692835515e-06,0.5736103930578434,-0.0015761227122009181,0.00012606410021488978,-2.40488978051723e-06,0.037387607197424226,0.020359301078576822,0.04346549947403492,0.04007975530660587,0.037908710651291984,0.03686650374355646,0.04516015691113873,0.03725746866883336,0.04064392697761813,0.04233858441472186,-0.2715224152864271,0.4544721204225746,0.3282495691046894,0.5857683054068357,0.590001949605901,0.019087604796950163,0.017801071722808696,-0.4573363759954221,-0.20047736127004803,0.004233644199065356,0.8999999999999999,0.07451350905495535
Mov. 2 - R,0.5895105559062687,0.027273133427292255,0.13547832830934892,0.5884789003365748,0.7933553923416812,0.934522773642994,1.024390243902439,0.0007438238069428863,5.939334224689728e-34,2.226387208525455e-06,5.2955852567784935e-05,0.8673554011352512,0.2850653046164076,2.466666666666667,0.7180219742846006,2.466666666666667,0.618241233033047,1.2666666666666666,1.1875,0.7804878048780488,-0.0012429388356459507,0.03177323277130521,0.007972756296542262,-0.0005030679337898235,7.654663163982116e-06,0.618830773949138,0.0012182636280614668,-9.459825968043891e-05,1.301688406366566e-06,0.5815846470473088,-0.005576096137001224,0.0003385663500656369,-5.1484451868263034e-06,0.043867169431395826,0.030517064514006115,0.03274266701802423,0.027096665459767855,0.044708391089515485,0.043078524126908636,0.06830476410839807,0.02427366468063963,0.0660473632829935,0.01862909140509461,-0.35236355641672795,0.17508633832595932,0.3634228052891998,0.5896634466032938,0.5867844571418777,0.035215226308880514,0.016575781363864645,-0.5159322197363257,-0.11482232230512088,-0.0028789894614161815,0.9375,0.13378581329631223
Mov. 2 - S,0.5877343818461226,0.024558563938031144,0.11515743603257345,0.5850917278864344,0.8929548497310593,1.3329713773315577,1.2439024390243905,0.0006031230626983642,3.233637522331074e-33,2.814217660723499e-05,2.5551522031377022e-05,0.80096447665546,0.26361465191583566,2.8461538461538463,0.8634593969478326,2.8461538461538463,0.8634593969478327,1.3846153846153846,1.4285714285714286,0.6829268292682927,-0.0008010749980789583,0.13939187855551752,-0.021646666161174468,0.0012570656085691542,-2.074091474519578e-05,0.675214320970618,-0.014657617674557089,0.0008442634796079612,-1.3710868265267092e-05,0.5402210113254722,0.005897160476891442,-0.0003418259209827146,5.7509333090603976e-06,0.044533220149863356,0.029544508620528785,0.09088448549328965,0.01072711730414492,0.04520382940173798,0.04391051155883695,0.06153041920811723,0.044596699381482176,0.07169193655853856,0.016371690579689974,-0.40857697233908374,0.1682025797740141,0.387501858820816,0.5878003946345133,0.5906793840959291,0.03083116115845123,0.026830899830729213,-0.5284026542380889,-0.2056473696316537,0.0028789894614158484,1.0317460317460319,0.10499591868215219
Mov. 2 - T,0.5900061874252144,0.02546934021292861,0.12193178093285417,0.5901714153496115,0.4745379732494008,0.2558770490545257,1.2439024390243905,0.0006486872908819022,2.6397040998621016e-34,3.4195114459422068e-06,2.165617492166145e-05,0.737605452238731,0.182465100763035,2.8333333333333335,0.6871842709362768,3.0833333333333335,1.2555432644432802,1.3076923076923077,1.75,0.6341463414634146,-0.001859373201443993,0.0764316006104738,-0.0009862754736450607,3.5398620001848495e-05,-1.745255696180348e-06,0.6395603161173885,-0.0035470163132172616,0.0002076545733101801,-4.270717360644511e-06,0.5583845679631952,-0.0016089070533329614,0.00011953704606960538,-1.648960218488295e-06,0.050805015843225956,0.0286516067330009,0.06886964992076594,0.012419632317181573,0.05119585991381191,0.05038160143342451,0.07903116727118727,0.019193977217462483,0.06774059243738584,0.018064919734082346,-0.5608232920938632,0.3184971295365631,0.27293133615008086,0.5889860121132656,0.5908486355972329,0.032786594674354436,0.009435047638779944,-0.5025770535982955,-0.3536169607165871,0.0018626234839672628,1.338235294117647,0.09991837364304212
Mov. 2 - U,0.5894692227980466,0.018682698711172376,0.08128785395523619,0.5901714153496115,-0.12348043126820821,-0.6727950032297878,1.1707317073170733,0.00034904323113244207,3.5929305803678605e-34,8.379109022572292e-06,4.8152182032461406e-05,0.8896787836509729,0.35584235435390343,2.9166666666666665,0.9537935951882996,2.923076923076923,0.9166442529086912,1.3846153846153846,1.5384615384615385,0.6585365853658537,-0.0010066123556767004,0.0728636127520124,-0.004807977986167686,0.00016420841936732488,-1.9313961323186714e-06,0.6247695776970694,-0.0028652345618901676,0.0001464137846834769,-2.5263047583867734e-06,0.5562684020414423,0.0011744059710417061,1.9019253831560356e-05,-1.111729657652988e-06,0.03224166939001729,0.018524743285189393,0.06774059243738588,0.03161146711057694,0.032306766121287925,0.032176572658746655,0.04572432858215092,0.023143893055903697,0.053627730965811936,0.017499319780358718,-0.32291786749306184,0.16793351113970112,0.4327265831914294,0.5869537086431815,0.5869537086431815,0.024487851145279103,0.01910641403877837,-0.4544567670133983,-0.322726940517069,0.0,1.1111111111111112,0.07620816649205908
