,a_mean,a_std,a_range,a_median,a_skew,a_kurtosis,b_dominant_freq,b_total_power,b_band_power_low,b_band_power_mid,b_band_power_high,b_spectral_entropy,b_spectral_flatness,c_avg_time_between_peaks,c_std_time_between_peaks,c_avg_time_between_troughs,c_std_time_between_troughs,c_mean_peak_to_trough_time,c_mean_trough_to_peak_time,c_oscillation_rate,d_slope_magnitude,d_poly_mag_c0,d_poly_mag_c1,d_poly_mag_c2,d_poly_mag_c3,d_poly_peak_c0,d_poly_peak_c1,d_poly_peak_c2,d_poly_peak_c3,d_poly_trough_c0,d_poly_trough_c1,d_poly_trough_c2,d_poly_trough_c3,d_mean_magnitude,d_std_magnitude,d_initial_magnitude,d_final_magnitude,d_mean_peak_to_trough_magnitude,d_mean_trough_to_peak_magnitude,d_initial_peak_to_trough_magnitude,d_final_peak_to_trough_magnitude,d_initial_trough_to_peak_magnitude,d_final_trough_to_peak_magnitude,e_autocorr_lag1,e_autocorr_lagk,e_hurst_exponent,f_early_mean,f_late_mean,f_early_std,f_late_std,f_early_autocorr,f_late_autocorr,f_delta_mean,g_asymmetry_index,g_sharpness_index
Mov. 2 - S,0.6637083328378104,0.07800201265429979,0.06113767057472559,0.6068310116557676,0.8380938965665234,0.2191806334062027,0.7200000000000001,0.023898691147371535,3.228287716929998e-33,0.028612323319835566,0.0022711815065948274,0.5235461607716312,0.6088384746753245,0.4500818330605567,0.3737943758090162,0.46488294314381284,0.3850186991680852,0.3846153846153846,0.4285714285714286,0.46633838578133413,0.7758490913685236,0.2656090570976613,0.2774437541587852,0.7604538033173868,0.28668122822985426,0.47493848628846047,0.16353875475686497,0.88149436966833,0.1729724787565468,0.7577311752861431,0.5921795271571956,0.26576124047621924,0.7446159736646971,0.0713862230153782,0.10127957719389241,0.1326871864742678,0.006937657499725899,0.07400814908147049,0.06899933678957346,0.07662641511411292,0.16085324351822622,0.09264250835260866,0.01800762211323842,0.3501723513077698,0.25961065161008734,0.4881869002489907,0.7329128432827163,0.745509239826502,0.08656387616066316,0.10012005293537846,0.2335506618451429,0.4551119978455825,0.4898140853458051,0.32998661311914357,0.07553228087611334
Mov. 2 - T,0.7612617544284461,0.08700034634618756,0.07054438140910242,0.7031230962920834,0.7324649233895753,0.1229749678256265,0.7200000000000001,0.0272445909799833,2.5862060458513452e-34,0.003377779921146421,0.0004747163410208678,0.25867910024241203,0.2757948964923008,0.4420803782505911,0.2501119210440089,0.6195652173913047,0.6733710969552316,0.3076923076923077,0.75,0.325998307301685,0.676478771215421,0.17072195413436114,0.4570828638042924,0.5793418732814319,0.4515960225550151,0.36231232004114045,0.35887338137386504,0.6628383671449388,0.3720118002128475,0.8000706605054642,0.48175122208880783,0.4027773824211873,0.6263796656850961,0.10194485507949316,0.09532855405920387,0.08244647042142399,0.017324422044483215,0.10308731353902528,0.10065492092005421,0.14083152773374727,0.03605585376977871,0.08126651246466192,0.027007637296730974,0.16048394559015233,0.5856536201462493,0.0,0.7450410153125286,0.7476348842465521,0.0993798722267161,0.0,0.25780351351075825,0.3430567927486833,0.4824569021668339,0.666017009213324,0.06647299415159956
Mov. 2 - U,0.7382039993390777,0.019949340997050535,0.014107091327202906,0.7031230962920834,0.5814957021161095,0.04002632484185934,0.64,0.005240948005491911,3.539432526357104e-34,0.008440065053877675,0.012694206019522876,0.8944088427194932,0.9873475802862332,0.49408983451536637,0.4371768599995386,0.5150501672240801,0.42413273066405244,0.3846153846153846,0.5384615384615385,0.39616834654150956,0.7565498872661565,0.1653446584433677,0.4238537130557565,0.5984379048423603,0.449980005355394,0.31559038316182253,0.37085973382218135,0.6418039991051186,0.4087915830999179,0.7951378503982407,0.522698967165553,0.37292548473361037,0.6349635943335964,0.011496999014501186,0.027834913938663775,0.0798698145003308,0.1351024433000986,0.011419044537359618,0.011598698375877625,0.01863850367975517,0.055460828684699884,0.04063531225905943,0.024001305780355642,0.45689768338549347,0.2590269449060853,0.6808902020271905,0.7242517417536547,0.6987181556940367,0.04498954723901835,0.05566256284779239,0.3029933307362349,0.36644935282487856,0.4689739024707978,0.41700133868808575,0.024169565383586097
Mov. 2 - V,0.8028996150621559,0.027997203048413688,0.014107091327202906,0.6870811842586182,0.656707615491028,0.059684948849184516,0.5080000000000001,0.007524730004850332,2.546507370912012e-35,0.003994287151962268,0.024013267616117526,0.5846028345285812,0.4356648357075672,0.35406437534097135,0.2742612257614111,0.3645484949832778,0.28069204481219223,0.46153846153846145,0.2142857142857142,0.5154574132492113,0.7659645164373857,0.19997699991745121,0.38799409390389883,0.6319316171425446,0.4186514505189451,0.4073063139630624,0.28608559093140545,0.7169124327722651,0.3527639111297259,0.7889052759980846,0.5331216584506577,0.35343483326088565,0.6609069631676413,0.01240240224987807,0.03268195856853562,0.06054082068365303,0.0658398159307548,0.007626492545893093,0.016924417417625487,0.03934154782895735,0.027740939550222887,0.037378565921356896,0.05101653482333994,0.6326615184812387,0.0,0.7156939524011083,0.7658280972971312,0.7433835954064536,0.04069218779893097,0.041871055290912645,0.5585016086563901,0.2943634766871218,0.4652968617209355,0.10970196575776803,0.03020908986659511
Mov. 2 - W,0.7825468716703448,0.06170026375319612,0.025863992407992933,0.6709986597896247,0.6439678688585029,0.02684064136134222,0.64,0.018147395543648453,5.885836170678972e-34,0.003668708045090013,0.048548144533178045,0.7726978815017089,0.7528187588267593,0.49408983451536637,0.4371768599995387,0.5108695652173914,0.7209574725298418,0.33333333333333326,0.5384615384615385,0.325998307301685,0.8112893891106583,0.0992138209100144,0.49960865384587105,0.5415239335385458,0.49428496228720203,0.21988427526295773,0.45813143434825293,0.5652596438012165,0.47765758481465787,0.8044969846625858,0.4963780863524882,0.38866671921581414,0.6335642176038542,0.05045855942736535,0.028022745186838074,0.016744189078629568,0.1628136298893396,0.049827364371645366,0.05111065624333305,0.014496322864785555,0.13311581237062786,0.006505268568491374,0.07501024885744226,0.716966718186083,0.18630724219266992,0.4918266687139832,0.8195326248704227,0.6498014271415178,0.050259183756209136,0.04027638083596641,0.763402210301183,0.47812003792589886,0.37335533457814063,0.4638554216867472,0.018126218416727083
Mov. 2 - X,0.7523940775003446,0.06982877885036548,0.05173393466471103,0.671039272225153,0.6419295808533436,0.0841365001051022,0.0,0.020965175254068064,1.9827059874301823e-36,0.0026956894389848027,0.0294465450704325,0.6479639246401789,0.6774017751165197,0.8581560283687946,0.612844665138098,0.8023715415019765,0.6519606742265649,0.9090909090909092,0.4545454545454546,0.1154881895822113,0.8013574716756764,0.07804784515285738,0.5421336974672003,0.5134914418812295,0.509447210816765,0.24284666839629088,0.4507525586728752,0.5879724622009758,0.4444988938086755,0.852270503043677,0.41812958653507615,0.46632170911759063,0.5773632124337479,0.10044424095110333,0.06817238677595996,0.015456675999778416,0.131627040648625,0.09745439737425285,0.1034790742544465,0.04970616977963377,0.10259972634459548,0.009757902852737185,0.14101289078513843,0.7354231151319227,0.524560667543062,0.5881016778709778,0.8056731091645064,0.7284960123986943,0.03206317817292534,0.05573027366671186,0.90496284507117,0.4446547120752792,0.4285202508638175,0.03413654618473905,0.03626008180115421
Mov. 2 - Y,0.6867683317725586,0.061518020681582936,0.03292051299595704,0.5747065751533107,0.8640852143700546,0.13268267165685968,0.9600000000000001,0.018085359720796352,6.064279709547688e-35,0.011230206065287712,0.0061867467709558685,0.41420884869001906,0.6462956627499304,0.35406437534097135,0.40656588674654026,0.3788819875776399,0.5076144084141582,0.2857142857142858,0.4285714285714286,0.5365084250211587,0.7302454461111035,0.13783403172828324,0.4926374452774252,0.526172539437429,0.5198643010430606,0.3030629568861538,0.46321751790672555,0.5079198317428543,0.5577618532782336,0.8198109887024339,0.4947824239448745,0.389386919096096,0.6303262084487079,0.06009772257853549,0.0741043930260909,0.04637654705289884,0.17320915963624378,0.058923117578509154,0.06130372028160763,0.09733993916417549,0.09150966564922998,0.07476741197635571,0.08700520793792962,0.3276553400966291,0.9833763426111827,0.45445602487742054,0.739842601135674,0.7114800942817441,0.08123999467426568,0.025363110557737295,0.13558621453296338,0.6076858766674565,0.46529686172093465,0.41700133868808575,0.054386300217881475
Mov. 2 - Z,0.741751518879397,0.0,0.0,0.7031230962920834,0.6546597000120464,0.05443708319762362,0.88,0.0,1.1197037681501774e-34,0.006557399346666009,0.007409856927298501,0.44266861426416027,0.5125523702412266,0.2132387706855794,0.2017384246820241,0.17391304347826098,0.19935851713645866,0.1875,0.2666666666666666,0.7470185427406326,0.8145495482944503,0.13064649666437889,0.44620921628241816,0.5839923073510942,0.46148676240743136,0.28232251739830794,0.4085450960635379,0.5914663388175475,0.46792084224368347,0.8277573922576575,0.5121653792946305,0.363140974887166,0.654320822342842,0.0,0.0,0.019322474763113898,0.11431576640736288,0.0,0.0,5.239950430113716e-06,0.06377925130688003,0.024384476998201135,0.07501024885744206,0.40638161453654087,0.6191804045502487,0.5517608213270588,0.7554334605176924,0.7178624089201717,0.0,0.03044447108927019,0.45624472030030794,0.07894073799060908,0.45794278022121243,0.3682730923694779,0.0
Mov. 3 - Cell 1,0.7019843147386915,0.37057688183106485,0.32926462844682186,0.7031230962920834,0.6048337966657288,0.20865822126523173,0.45333333333333325,0.19510434324323522,2.028913698357942e-33,0.0070511233397584855,0.06957844452157168,0.5715709604390375,0.38064136556000583,0.5460992907801421,0.5365658554249882,0.5186335403726707,0.5587061225325699,0.6000000000000001,0.3999999999999999,0.35962145110410093,0.6131019495862188,0.357871749560034,0.3743253329791617,0.6156648348407152,0.44335310564091523,0.6127532086553402,0.26184008799136016,0.6757816538952516,0.42012423340687544,0.6551083094746097,0.5699955080477219,0.32894925865853974,0.6760515995472495,0.28788498725339107,0.26492079964485976,0.28643254572301186,0.35938205324860273,0.3010531423150069,0.2746280065244052,0.4939622671169529,0.14696698593130536,0.30706759187869426,0.23480891574679974,0.27114746692657865,0.31734488168382397,0.5013480890106305,0.6829602908657373,0.7329141239654282,0.4757852496721223,0.12921200217805245,0.256421617652226,0.35148101907344337,0.5179028926260675,0.1581325301204819,0.43817896869385736
Mov. 3 - Cell 10,0.4852014110054341,0.4717395609005395,0.2972484924570793,0.5468870568167965,0.6390692085711955,0.045054027869028436,0.5216666666666666,0.2842666456604198,4.971306668949552e-33,0.015920542971971485,0.11365916829696503,0.6907352090794285,0.681775084787796,0.6421167484997272,0.5388365041793757,0.7049689440993792,0.49475698785416844,0.7857142857142858,0.4285714285714286,0.23974763406940047,0.833683652484623,0.1950554771884494,0.5401803596729867,0.5119209935981528,0.5150218399198591,0.13876179400648114,0.6631853051081116,0.36552584903476165,0.65359794826087,0.6221594877273995,0.5666343457835465,0.31136617557958246,0.6975858444854294,0.481203707147126,0.23874335148350428,0.18862392557848445,0.5986983674811002,0.47065231450566297,0.4918517544782923,0.25609733731918893,0.562670596077606,0.2073914160884091,0.675794476245426,0.4700763690973887,0.6410429519657864,0.4092103147007333,0.5784156232946804,0.5424429304833547,0.43346959279620745,0.21934706163123074,0.5300896736271635,0.27672157855605234,0.4821002090531824,0.07590361445783134,0.29703757501624567
Mov. 3 - Cell 11,0.7093632937530145,0.3874008783706797,0.32242230241296116,0.7656662470048321,0.6711131623498107,0.17797837276570677,0.3849999999999999,0.20886515925593171,1.8724318903764793e-34,0.10205606542072641,0.059360958593331806,0.5457377183567718,0.5164387286460942,0.3120567375886525,0.31567390963394015,0.3350383631713556,0.5042797772927444,0.41176470588235303,0.23529411764705888,0.5993690851735014,0.7366840495760605,0.27147975245347933,0.47079767109548465,0.530711766008532,0.5185116097084297,0.43858672195359416,0.39047422444972596,0.5958162012017129,0.46725306824562746,0.671427145483654,0.5170417162894522,0.4129058133957327,0.5954003372150581,0.30351687519304066,0.33470174266298264,0.12598233988389557,0.5718067272926479,0.2941951158476932,0.3129295954102864,0.43357183841040847,0.4060976037610076,0.36564379336931363,0.49467439000318825,0.6033641581230198,0.18071745129144712,0.7090372953967785,0.8313737006704027,0.5362247478824278,0.4186930619803606,0.26548542425325206,0.6200346977956445,0.2726924604612817,0.29951365669373464,0.158132530120482,0.2617331141775926
Mov. 3 - Cell 12,0.8833922014154894,0.451515974479644,0.3109688436171509,0.5626040693660386,0.5589267470365045,0.08720910455327746,0.59,0.2652106573467309,1.4511347150417715e-33,0.016280681062793376,0.21812260752873677,0.4370822347665331,0.2068870856015831,0.5044917257683215,0.3669817604874003,0.4782608695652175,0.2780588545286916,0.46666666666666656,0.4375,0.41955835962145094,0.7123296300600914,0.2004179642522037,0.5316046603294482,0.5320052632910011,0.48490372364954315,0.3563479688132283,0.47330657852330377,0.5678561136709392,0.4586601661601412,0.8028905805595101,0.3886079438974045,0.4781812124098259,0.5821893625718957,0.46537148096067815,0.2642036444247773,0.31402443993181056,0.37941054015558207,0.4765219877573829,0.4549854095203357,0.27828590741531567,0.36824193944497063,0.23270110511436637,0.30476685747255555,0.3699182389453546,0.32399125725001704,0.21872031474897113,0.9224336117363201,0.7722519991820294,0.3751552278393917,0.12057729060527972,0.48594634250632573,0.5129860898243038,0.3711159221602567,0.2733776013143485,0.31176942777416755
Mov. 3 - Cell 13,0.7609778144947583,0.2970185060201427,0.1736165857983062,0.6093083702229602,0.6134415458331799,0.05031285893515571,0.7949999999999998,0.13994043911236484,1.4511347150417715e-33,0.04437401660666231,0.04439924952599006,0.4954180338423586,0.6981346683888109,0.32582394659991665,0.40200385461568566,0.361413043478261,0.423975083263897,0.5294117647058822,0.11764705882352944,0.5993690851735014,0.952759849407044,0.13763493435979432,0.5307240017010835,0.5035318914331308,0.5383893279066884,0.23739469833282212,0.5171202619237233,0.507914623845978,0.5340460117817554,0.7830249584500426,0.47026671613410354,0.4336216902167939,0.5824453985521182,0.2907386480407817,0.1997584998332606,0.051958486666905654,0.7672269091705926,0.27958409453638616,0.3019991426201327,0.07468763345498727,0.6462828474195698,0.12989976869699305,0.684468046340019,0.19719263641773466,0.3031090638999118,0.4208539276904122,0.6171911469165652,0.67081301863033,0.15246343803475562,0.2744177688714804,0.24744080534119667,0.10653548048048833,0.5286502112243563,2.220446049250313e-16,0.18230189977447325
Mov. 3 - Cell 14,0.8509438599317214,0.6328332197489224,0.45290248495432,0.749827397149005,0.5750888611582105,0.13206025006074604,0.45333333333333325,0.45803347414644174,0.0,0.04345675946738133,0.29559939936830826,0.7771336405527056,0.8059117230642842,0.6421167484997272,0.3737943758090163,0.658385093167702,0.47789237909295446,0.5,0.6428571428571428,0.23974763406940047,0.6518629915056948,0.17711134154726016,0.6255457552663155,0.4511169763726962,0.5503029620389642,0.13316086008147,0.7878026690460989,0.2709175543485341,0.705014796769965,0.5591344952657915,0.6156023594201769,0.2691951546017239,0.7311585741143347,0.6129217726338402,0.5388676602802078,0.2250067635180723,0.5278492385230633,0.5798421988438145,0.6462753790028744,0.4980494284524064,0.5140862365365049,0.3561243896170647,0.5444003279634381,0.36641054857202415,0.23117923747737956,0.48502556072490055,0.8027079091723968,0.890265624831831,0.4132402981871084,0.24069381964990672,0.6913455323643202,0.26831100881509334,0.5238581167844272,0.3995983935742973,0.5235732579029854
Mov. 3 - Cell 15,0.6149890270867111,0.47896991204591055,0.317840918894637,0.6249441579011474,0.6377996040954167,0.08340522160043598,0.7266666666666667,0.2912288880496261,8.024708101613482e-35,0.1152251754591746,0.18267386853627895,0.47915544510233987,0.6254609608704299,0.3120567375886525,0.36923188266099816,0.361413043478261,0.31482392540218307,0.25,0.41176470588235303,0.5394321766561516,0.6018236716420272,0.2481395147755901,0.5404667900911854,0.4966019871652602,0.5258146422705418,0.3315472177706078,0.6173719035555996,0.37968525484347615,0.6368535801003062,0.6156417624311399,0.5970734382487356,0.29401574906792804,0.7057728456349776,0.43180052182756357,0.333257335821153,0.2826677922899154,0.5447222526569518,0.4162034891025113,0.4467336266327888,0.38109373485326836,0.3008104410062097,0.3592701105114367,0.36618408466315405,0.3245762344633175,0.33902384251407536,0.8370676993596533,0.6222755992311955,0.6956480793860917,0.3802628597040586,0.19027578039534043,0.28041539465572163,0.2389983122475734,0.539366513030155,0.43706591070163014,0.36765414166125143
Mov. 3 - Cell 2,0.7698325893119495,0.2533837828233789,0.18965142811244007,0.671851520935709,0.9051794789368777,0.2657441748049305,0.11166666666666658,0.11106429216013831,6.179025238242381e-33,0.012512276520965647,0.10089509384813815,0.6578503499206643,0.7078573612227074,0.5906788247213781,0.49249259801954703,0.6118012422360248,0.6491877221440643,0.4285714285714286,0.6000000000000001,0.2996845425867507,0.7706146297880592,0.15927566817540018,0.5030935896542503,0.5409654274443019,0.49040354213423365,0.3484649647618898,0.43625715636609846,0.5727540040319234,0.4719573385672281,0.832732835079409,0.43415801450117847,0.4399138953574311,0.5984080326784404,0.22250485457547725,0.22065568501214372,0.12084858520240023,0.3019261531719075,0.22665179712482292,0.218704530297647,0.2036428135389837,0.2306073044942638,0.13140066820868662,0.2347329982842652,0.6830024673502567,0.23969182225224506,0.3255358441338234,0.782457762884814,0.67081301863033,0.19280354377068407,0.08642001450497314,0.5233815190997277,0.18797826666598227,0.41170139513532555,0.42674698795180754,0.2146783379840218
Mov. 3 - Cell 21,0.7078913311860013,0.7081913949954727,0.5765165420669177,0.7187588839702705,0.5744876242056897,0.21842392056791093,0.45333333333333325,0.5527248717990765,2.8246972517679455e-33,0.1176895491606398,0.4192383430816681,0.6883449555819867,0.7275182572813218,1.0,0.8504347713389541,1.0,0.9999999999999999,0.6666666666666667,1.0,0.0,0.27094863428852367,0.5303573717877004,0.40089396552486584,0.5720952369604401,0.4756555738858814,0.5877806076408976,0.42016849611743506,0.5286461804765097,0.5273647588495197,0.4574426589530688,0.5781523627198452,0.34844850435443386,0.6642110227759843,0.7072535504782637,0.5615443060870016,0.6389175437509981,0.2715854059384245,0.676753081231886,0.7380051864063469,0.7886065661818835,0.28190716766656154,0.7581695605242866,0.3603422359211066,0.3791707020626828,0.5523410201835729,0.4417366764745998,0.8397981121779212,0.826087307481191,0.8378297490013974,0.14704570967664612,0.26680061009341716,0.8003448224981204,0.4606210802528491,0.5144578313253012,0.6117503153549178
Mov. 3 - Cell 22,0.0,0.7518968365422788,0.581097925585242,0.5937538074158297,0.4507069264754784,0.24192636671185877,0.45333333333333325,0.6115577305010954,3.751551037504303e-33,0.7022140014932529,0.32476911662923336,0.656628294577617,0.6266209937443862,0.5906788247213781,0.3282831305632776,0.5186335403726707,0.26737140918226865,0.3571428571428572,0.6666666666666667,0.2996845425867507,0.0,1.0,0.0,0.8382362443274842,0.2903165711921347,1.0,0.10331036307792035,0.7673100230331977,0.35323136736611715,0.03237905304376876,1.0,0.011963096163288889,0.880535399478697,0.5421274471081804,0.8566934844426459,1.0000000000000002,0.08947956612249366,0.5140811136808243,0.5686929843775489,1.0000000000000002,0.08753113707329056,1.0,0.08286391035666013,0.7272813276418284,0.5034372832241583,0.8362104090304476,0.0,0.7308476747064443,0.9480063670173265,0.024073581581953565,0.5276415172561391,0.8763434574892311,1.0,0.5452335658423169,0.7617598715645427
Mov. 3 - Cell 23,0.47045303606641653,0.5051708906122552,0.4025429653451062,0.7812614222474892,0.5339679529817,0.1226086492725284,0.45333333333333325,0.31711726813636026,4.650318344885013e-33,0.1272364621982093,0.04764228527839476,0.4195429460368185,0.40118777882485357,0.4212765957446809,0.2930155159129091,0.4347826086956521,0.3003495392790072,0.375,0.46666666666666656,0.41955835962145094,0.618779157648758,0.3949881105917789,0.42327823906140033,0.5661015403341313,0.4890101912620409,0.3205123148040452,0.5674839013480057,0.4275926352177327,0.6065980074922973,0.352694504474633,0.7815666872117707,0.16828394329792573,0.7729144847978751,0.49490701074574117,0.30103757647596996,0.45323230973327305,0.8381286293415139,0.4891516810854601,0.5009510973514951,0.49398846686910336,0.5410693611198821,0.39091236186070416,0.5326634882555684,0.4025792315170421,0.3498815016771318,0.5311665733598043,0.45025455135187276,0.6625230053921394,0.43923521821483513,0.2655962511419071,0.4996734345987351,0.24938461490943475,0.6420026302240031,0.3682730923694779,0.2823286571614235
Mov. 3 - Cell 24,0.578109464958505,0.7544557605253507,0.6383235706232171,0.7968769037079131,0.7300689102571515,0.21730290472617853,0.9316666666666665,0.615091416444728,3.3703774026776627e-34,0.07673512883902474,0.25067094403280704,0.42965215252042155,0.41908247978703217,0.37966903073286074,0.5134443676083648,0.4429347826086958,0.658893483739241,0.25,0.5625,0.47949526813880117,0.4990245681925578,0.683710659662982,0.21363912236835986,0.7242605702259344,0.36601941509529257,0.6799951435824148,0.4014420679285038,0.5357243418525655,0.5340512674843281,0.29488429230607427,0.8805021917062071,0.04563732610872373,0.8747399455607217,0.6676677576724138,0.5456911885332584,0.5736213016594249,0.244619261531719,0.6326580254989538,0.7029657032024293,0.9516116777535285,0.46818931340560654,0.8338833204831663,0.626144455747711,0.3047086430381243,0.7267652926657727,0.49338462299581276,0.5126464793455092,0.8385075285482095,0.611698913076636,0.3353237198205904,0.43054377910586955,0.09706567200769611,0.6992844425972216,0.5692771084337351,0.6793968120484695
Mov. 3 - Cell 25,0.09291188718892229,0.8758913567894717,0.5261570224577039,0.0,0.7677588088811682,0.09791295041723398,0.8633333333333332,0.7941126167872554,2.2429059144009682e-33,0.36872398775251414,0.4523971458931618,0.6355951418083441,0.5077798440576996,0.2891113892365458,0.3092458688514803,0.27989130434782616,0.19800866489624439,0.2941176470588236,0.2941176470588236,0.5993690851735014,0.357705156647626,0.34052553589231976,0.6404367194230203,0.3910196595998119,0.6123108697260037,0.2075264521293827,0.8327930161692634,0.18596170865482525,0.7872734186672969,0.5317922487045277,0.4728603582266396,0.4418031047502468,0.5991663919790694,0.7563760787881005,0.6828067815198867,0.5748680706535019,0.2951988605237209,0.7384252073245716,0.7744764412780172,0.6814686533065393,0.5464723011612816,0.6661835003855047,0.4800982371965201,0.42161314678854844,0.2771370039464826,0.5846805739428889,0.3001689703764905,0.6252569608128011,0.6908632154781473,0.3667331625678461,0.21787279450734565,0.1888406029852977,0.7267296514332859,0.2951807228915664,0.6705745193226557
Mov. 3 - Cell 26,0.5102726900928047,0.8153878102072191,0.5879640510140026,0.8750152296633207,0.42905322627439657,0.18122049280692218,0.2483333333333333,0.7021444533374586,1.0432120532097526e-33,0.30446128781869425,0.13613738379309528,0.6534663361985276,0.6254550490568588,0.5044917257683215,0.5134443676083648,0.4720496894409938,0.4227264169223012,0.5333333333333334,0.3999999999999999,0.35962145110410093,0.3165705654322698,0.1280242745630713,0.9249848652249645,0.14715205861070224,0.8104195287834537,0.36662464445862275,0.6852113027255868,0.312163946391505,0.6897945586075855,0.8167964571667496,0.0010143264771350635,0.9465067946418861,0.2094807167726126,0.7797173333649118,0.7370752252799196,0.2688832535292529,0.6155626164128407,0.7837293627860833,0.7756783184389213,0.7056667443925981,0.46278988176683167,0.5712649704446158,0.5589612972775997,0.3790877957026505,0.29503406704022184,0.6911677188638929,0.8145029619126305,0.6956507700752308,0.681925694779715,0.2677402760239823,0.24251738122303962,0.3067625520335251,0.4033408187192551,0.1998428496595075,0.6911662398226366
Mov. 3 - Cell 27,0.7668809977062132,0.6422283242315562,0.558205882615434,0.5937538074158297,0.8693553746776568,0.3214407091129261,0.8633333333333332,0.4693726832699971,5.302994603816243e-33,0.05913510198864036,0.6587870363189205,0.6606876257542678,0.5449019311318938,0.6352583586626142,0.3524178887421222,0.6118012422360248,0.45673377278059746,0.3571428571428572,0.7333333333333334,0.2996845425867507,0.6116618335487206,0.28176273724199624,0.5575306454370951,0.458999773258548,0.5703764296256206,0.42154085062500934,0.5784718466469899,0.37837995893631693,0.659308480395722,0.7014668189936586,0.46777218143890725,0.41904091733627685,0.6126973101755858,0.5177526649124184,0.5006883350250899,0.311524382890092,0.7066155363208065,0.5169373529781269,0.518693036779607,0.5927693924015476,0.42499035189278345,0.4731781033153429,0.4596536645359166,0.5851926367801692,0.1624912510470375,0.3719540765538274,1.0,0.6459618137397349,0.7469390290123953,0.22423811154411644,0.5710408672615771,0.48543607561369995,0.24343684670880913,0.5990911012470939,0.4793929895646187
Mov. 3 - Cell 28,0.4660275652757555,0.7049510967562593,0.5925424596079644,0.625005076554439,0.6509487234196858,0.1966423282262348,0.45333333333333325,0.5484774726330777,1.0432120532097526e-33,0.030310810370783207,0.49159413797080004,0.6316748750808974,0.27348192232139257,0.4212765957446809,0.35218864183698884,0.40217391304347827,0.3597909083637415,0.375,0.375,0.47949526813880117,0.2739181814172187,0.5289995360940045,0.43707559652245936,0.5277935601878673,0.5180892671188735,0.7023606829914351,0.3954191398929074,0.5254972890552668,0.5409828997646974,0.4842621818599715,0.56177718226435,0.3720065477553858,0.6423839828466356,0.5973870861806803,0.6410753024086744,0.6049714302477562,0.49751725649172784,0.5681574991444029,0.6268602293882616,0.858880274992598,0.2522085394519874,0.765855564122333,0.3252911434688205,0.433619521099564,0.36047354453443164,0.373715896560195,0.45362519258459066,0.8819863743501974,0.7106245449302807,0.1939960508860854,0.44925041702818264,0.23109309083836105,0.7661101220200611,0.2951807228915664,0.6293987232903943
Mov. 3 - Cell 29,0.5220694734260896,0.9845609652303531,0.8626566669542424,0.7343743654306945,0.6056826212201802,0.2629243222289668,0.7266666666666667,0.9731255772240431,6.419766481290786e-34,0.0733496336119925,0.27413024069462305,0.6040272958094426,0.2932091160910366,0.3900709219858156,0.44731719419838434,0.39130434782608714,0.6593531090412992,0.5,0.25,0.47949526813880117,0.2021739612867599,0.5575458875737722,0.4321299091415301,0.5621182683063463,0.4705656843831316,0.723666659114087,0.33028379133541896,0.6325893365050147,0.430330270886163,0.3376916460443623,0.6116410741787013,0.32919448530457257,0.6809393532220969,0.7846379089808868,0.9999999999999999,0.8557789780079725,0.3154333296811659,0.8086638392257606,0.7604245597266426,0.8084798117809804,0.13613303862751303,0.4905803135440759,0.19386283232869223,0.2709221972563097,0.42754324886938877,0.45213956598344485,0.4873513290802185,0.8757762638166877,0.8730204844058882,0.09554806893087195,0.4952370124742289,0.2769605945367641,0.7386649131839982,0.11244979919678733,0.9176484079354764
Mov. 3 - Cell 3,0.7226262897995355,0.18152008350637258,0.09579256447404812,0.6405799455793346,0.6443327482171749,0.04255333162052024,0.2483333333333333,0.0697512144936017,0.0,0.014091029718900434,0.08339785184855796,0.7049312269369432,0.6842485685434762,0.4628841607565013,0.3885105815632989,0.5186335403726707,0.33731563792881414,0.33333333333333326,0.5333333333333334,0.35962145110410093,0.7219822451862195,0.13407598464032172,0.5379255966950527,0.4961420356181859,0.5342493861308389,0.34394624210588454,0.4349018381116725,0.5553612587837929,0.5012716538694405,0.8290420257409135,0.42208330890149964,0.4661538116838364,0.5774365877283415,0.15371257875028654,0.15324915546739942,0.13724400491536626,0.29180234469157473,0.15701827728271084,0.15040019451643902,0.17752166064508998,0.18198084412167154,0.0682189668465688,0.20842759751598067,0.6227350791969196,0.1863458942328824,0.5157391430997744,0.7217511555075351,0.7494618621721392,0.15735773994078647,0.14088388229396484,0.44933891913741075,0.6160684794856074,0.4999906949622534,0.4596385542168677,0.09702228508084544
